921	Whispers from friends are displayed as [ Friend ], and ones from guildsmen are displayed as [ Member ].
922	( From character name: ) is from an anonymous character who is neither your friend nor guildsman.
923	/blacksmith: Shows top 10 Blacksmiths in the server.
924	/alchemist: Shows top 10 Alchemists in the server.
925	ALT+Y: Opens a window which allows you to use various commands with ease.
926	[POINT] You have been rewarded with %d Tae-Kwon Mission rank points. Your point total is %d.
927	[Taekwon Mission] Target Monster: %s (%d%%)
928	Error - Failed to initialize GameGuard: %lu
929	Speed Hack has been detected.
930	The illegal program, (%s) has been detected.
931	The Game or Gameguard has been cracked.
932	GameGuard is currently running. Please wait for sometime and restart the game.
933	The Game or GameGuard is already running. Please close the game and restart the game.
934	Failed to intialize GameGuard. Please try again after rebooting the system or closing other programs.
935	Failed to load the scan module of virus and hacking tool. It's caused by lack of memory or PC virus infection.
936	Homunculus Info
937	Homunculus Skill List
938	Please give your Homunculus a name no longer than 23 letters.
939	You can name a Homunculus only once. You have entered the name, ^0000ff%s^000000. Would you like to continue?
940	(Away)
941	[Automated Message]
942	Send an automated message while you are away.
943	Cancel automated away message.
944	Please enter Away Message.
945	/fsh
946	/spin
947	/sigh
948	/dum
949	/crwd
950	/desp
951	/dice
952	/pk: Shows top 10 Slayers in the server.
953	[POINT] You have been rewarded with %d Slayer rank points. Your point total is %d.
954	Evolution Available
955	You have decided to delete this Homunculus ^ff0000^ff0000. When deleted, the homunculus and its history will be deleted and they cannot be restored in the future. Would you like to continue?
956	Save Homunculus status as a file.
957	Do not save Homunculus status as a file.
958	Crusader
959	Monk
960	Sage
961	Rogue
962	Alchemist
963	Bard
964	Crusader
965	Monk
966	Sage
967	Rogue
968	Alchemist
969	Dancer
970	High Novice
971	High Swordman
972	High Mage
973	High Archer
974	High Acolyte
975	High Merchant
976	High Thief
977	High Novice
978	High Swordman
979	High Mage
980	High Archer
981	High Acolyte
982	High Merchant
983	High Thief
984	Lord Knight
985	High Priest
986	High Wizard
987	MasterSmith
988	Sniper
989	Assassin Cross
990	Lord Knight
991	High Priest
992	High Wizard
993	WhiteSmith
994	Sniper
995	Assassin Cross_W
996	Paladin
997	Champion
998	Scholar
999	Stalker
1000	Biochemist
1001	Minstrel
1002	Paladin
1003	Champion
1004	Professor
1005	Stalker
1006	Creator
1007	Gypsy
1008	You have not set a password yet. Would you like to create one now?
1009	You have incorrectly entered the password 3 times. Please try again later.
1010	Password creation has failed.
1011	Password must be 4~8 letters long.
1012	Password
1013	New Password
1014	Confirm Password
1015	Password has been changed.
1016	Password does not match.
1017	Enter Password
1018	Your Homunculus is starving. Please feed it, otherwise it will leave you.
1019	EXP
1020	[EVENT] You have won an event prize. Please claim your prize in game.
1021	Hate
1022	Hate with a Passion
1023	Homunculus has been customized.
1024	Homunculus has been activated with the basic AI.
1025	Mail List
1026	Write Mail
1027	Read Mail
1028	You cannot change a map's designation once it is designated. Are you sure that you want to designate this map?
1029	Item has been added in the Item Window.
1030	You have failed to add the item in the Item Window.
1031	You have successfully mailed a message.
1032	You have failed to mail a message. Recipient does not exist.
1033	[Solar, Lunar and Stellar Angel] Designated places and monsters have been reset.
1034	The minimum starting bid for auctions is 10,000,000 zeny.
1035	You have successfully started a new auction.
1036	The auction has been canceled.
1037	An auction with at least one bidder cannot be canceled.
1038	Mail has been successfully deleted.
1039	You have failed to delete the mail.
1040	You have equipped throwing daggers.
1041	%s has logged in.
1042	%s has logged out.
1043	/loginout: Shows guildsmen and friends online status. On Off
1044	Display online status of friends in Chat Window. [/li ON]
1045	Do not display online status of friends in Chat Window. [/li OFF]
1046	It is already running.
1047	Use of Macro program has been detected.
1048	Use of Speed hack has been detected.
1049	API Hooking has been detected.
1050	Message Hooking has been detected.
1051	Module has been modified or damaged or its version does not match.
1052	(Thailand) You have logged in game with PC cafe payment.
1053	Prev
1054	Next
1055	Auction
1056	Product List
1057	Register
1058	Sale Status
1059	Purchase Status
1060	Item
1061	Name
1062	Current Bid / Max Bid
1063	Seller
1064	Buyer
1065	End Time
1066	%m %d %H
1067	Time (Hr)
1068	Fee
1069	No items found in search.
1070	Your Sale List is empty.
1071	Your Purchase List is empty.
1072	Auction Information is incorrect or incomplete.
1073	You must drag and drop an item from your Inventory into the Register Window to begin a new auction.
1074	The auction has already been registered.
1075	Starting Bid
1076	Current Bid
1077	Buy Now Price
1078	Your Current Zeny
1079	Highest Bid
1080	Previous Bid
1081	Next Bid
1082	Press buy to confirm.
1083	Would you like to sell this item?
1084	Place Bid
1085	Buy Now
1086	End the Auction
1087	Place another Bid
1088	You have placed a bid.
1089	You have failed to place a bid.
1090	You do not have enough zeny.
1091	Armors
1092	Card
1093	Other
1094	Bid
1095	Search
1096	You have ended the auction.
1097	You cannot end the auction.
1098	Bid Number is incorrect.
1099	To
1100	Title
1101	You have received a message in the mail.
1102	Searching...
1103	You cannot register more than 5 items in an auction at a time.
1104	You cannot place more than 5 bids at a time.
1105	Please accept all items from your mail before deleting.
1106	Please enter a title.
1107	/shopping: Enables you to open a shop with a single left-click and close your shop with a single right-click. On Off
1108	You can now open a shop with a single left-click and close your shop with a single right-click. [sh ON].
1109	You can open a shop by double-clicking. [/sh OFF]
1110	Please enter zeny amount before sending mail.
1111	You do not have enough zeny to pay the Auction Fee.
1112	View Status
1113	Feed
1114	Stand By
1115	Super Novice (Male)
1116	Super Novice (Female)
1117	Taekwon Boy
1118	Taekwon Girl
1119	Taekwon Master (Male)
1120	Taekwon Master (Female)
1121	Soul Linker (Male)
1122	Soul Linker (Female)
1123	Please check the connection, more than 2 accounts are connected with Internet Cafe Time Plan.
1124	Your account is using monthly payment. (Remaining day: %d day)
1125	Your account is using time limited. (Remaining time: %d hour %d minute %d second)
1126	This item cannot be mailed.
1127	You cannot accept any more items. Please try again later.
1128	Male
1129	Female
1130	New User.
1131	E-mail address is required to delete a character.
1132	Please enter the correct information.
1133	Please use this key.
1134	Please enter the correct card password.
1135	PT Info
1136	PT_ID is %s
1137	NUM_ID is %s
1138	Please don't forget this information.
1139	1001
1140	1002
1141	1003
1142	1004
1143	1006
1144	1007
1145	1008
1146	1009
1147	1012
1148	1013
1149	1014
1150	1015
1151	1019
1152	Navigation
1153	1021
1154	1023
1155	1024
1156	1025
1157	1027
1158	1028
1159	10
1160	20
1161	40
1162	50
1163	60
1164	70
1165	80
1166	90
1167	100
1168	110
1169	Do you want to receive 30 points?
1170	30 points (5 hours) have been added.
1171	You cannot register Unidentified Items in auctions.
1172	You cannot register this Consumable Item in an auction.
1173	Please close the Cart Window to open the Mail Window.
1174	Please close the Mail Window to open the Cart Window.
1175	Bullets have been equipped.
1176	The mail has been returned to sender.
1177	The mail no longer exists.
1178	More than 30 players sharing the same IP have logged into the game for an hour. Please check this matter.
1179	More than 10 connections sharing the same IP have logged into the game for an hour. Please check this matter.
1180	Please restart the game.
1181	Mercenary: Archer
1182	Mercenary: Swordman
1183	Mercenary: Spearman
1184	Expiration
1185	Loyalty
1186	Summons
1187	Kill
1188	You can feel hatred from your pet for neglecting to feed it.
1189	[POINT] You earned %d Taming Mission Ranking Points, giving you a total of %d points.
1190	[Taming Mission] Target Monster: %s
1191	/hunting: You can check the your hunting list.
1192	[Angel's Question] Please tell me, how many %s skills do you have?
1193	[Angel's Question] Please tell me, how much zeny you'll have if you divide it by 100,000?
1194	[Angel's Question] Please tell me, what is today's date?
1195	[Angel's Question] Please tell me, how many %s do you have?
1196	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in SiYeon's name?
1197	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in Munak's name?
1198	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in Bongun's name?
1199	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, Ragnarok?
1200	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, online?
1201	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, death?
1202	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, knight?
1203	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, gravity?
1204	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, dark?
1205	[Angel's Question] If A is 1, B is 2, and so on, and if Z is 26, what number do you get if you add the letters in the word, collecter?
1206	[Angel's Answer] Thank you for letting me know~
1207	[Angel's Answer] I'm very pleased with your answer. You are a splendid adventurer.
1208	[Angel's Answer] You've disappointed me...
1209	[Point] You earned %d Ranking Points, giving you a total of %d Ranking Points.
1210	[%s]'s Points: %d Points
1211	Unselected Characters will be deleted. Continue?
1212	You cannot select more than 8.
1213	Do you want to change your name to '%s'?
1214	Character Name has been changed successfully.
1215	You have failed to change this character's name.
1216	You can purchase only one kind of item at a time.
1217	No characters were selected. You must select at least one character.
1218	This character's name has already been changed. You cannot change a character's name more than once.
1219	User Information is not correct.
1220	Another user is using this character name, so please select another one.
1221	The party member was not summoned because you are not the party leader.
1222	There is no party member to summon in the current map.
1223	You cannot find any trace of a Boss Monster in this area.
1224	Boss Monster, '%s' will appear in %02d hour(s) and %02d minute(s).
1225	The location of Boss Monster, '%s', will be displayed on your Mini-Map.
1226	Do you want to open '%s'? Once opened, the contents cannot be moved to other locations aside from the Kafra Storage. The item effect isn't doubled, even if the same items are used more than once.
1227	The Purchase has failed because the NPC does not exist.
1228	The Purchase has failed because the Kafra Shop System is not working correctly.
1229	You cannot purchase items while you are in a trade.
1230	The Purchase has failed because the Item Information was incorrect.
1231	STR has increased.
1232	STR has returned to normal.
1233	AGI has increased.
1234	AGI has returned to normal.
1235	VIT has increased.
1236	VIT has returned to normal.
1237	INT has increased.
1238	INT has returned to normal.
1239	DEX has increased.
1240	DEX has returned to normal.
1241	LUK has increased.
1242	LUK has returned to normal.
1243	Flee Rate (Flee) has increased.
1244	Flee Rate has returned to normal.
1245	Accuracy Rate (Hit) has increased.
1246	Accuracy Rate has returned to normal.
1247	Critical Attack (Critical) has increased.
1248	Critical Attack has returned to normal.
1249	You will receive 1.5 times more EXP from hunting monsters for the next 30 minutes.
1250	This character will not receive any EXP penalty if killed within the next 30 minutes.
1251	Regular item drops from monsters will be doubled for the next 30 minutes.
1252	Boss Monster Map Information for the next 10 minutes.
1253	Do you really want to purchase this item? %d points will be deducted from your total Kafra Credit Points.
1254	You do not have enough Kafra Credit Points.
1255	^ff0000Expiration Date: %s^000000
1256	The '%s' item will disappear in %d minutes.
1257	'%s' item will be deleted from the Inventory in 1 minute.
1258	'%s' item has been deleted from the Inventory.
1259	Input Number
1260	%m/%d %H:%M
1261	Boss Monster '%s' will appear within 1 minute.
1262	Mercenary Soldier Skill List
1263	Do you agree to cast the magic spell that consumes 1 Black Gemstone and 1,000,000 Zeny?
1264	[Point] You have gained %d Collector Rank Points; you now have a total of %d Collector Rank Points.
1265	[Collector Rank] Target Item: %s
1266	The mercenary contract has expired.
1267	The mercenary has died.
1268	You have released the mercenary.
1269	The mercenary has run away.
1270	The '%s' item will disappear in %d seconds.
1271	IP Bonus: EXP/JEXP %d%%, Death Penalty %d%%, Item Drop %d%%
1272	Symbols in Character Names are forbidden.
1273	Mercenary will follow custom AI.
1274	Mercenary will follow basic AI.
1275	%s's
1276	%s has acquired %s.
1277	Public Chat Display
1278	Whisper Display
1279	Party Chat Display
1280	Guild Chat Display
1281	Item Get/Drop Message Display
1282	Equipment On/Off Message Display
1283	Abnormal Status Message Display
1284	Party Member's Obtained Item Message Display
1285	Party Member's Abnormal Status Message Display
1286	Skill Failure Message Display
1287	Party Configuration Message Display
1288	Damaged Equipment Message Display
1289	Battle Message Window Display
1290	[%s]'s Han Coin: %d Han Coin
1291	Public Log
1292	Battle Log
1293	Mobile Authentication
1294	Read
1295	Auto Read
1296	Bookmark
1297	Previous
1298	Next
1299	Close
1300	%s's Equipment has been damaged.
1301	%s's %s was damaged.
1302	Weapon
1303	Armor
1304	Insufficient Skill Level for joining a Party
1305	[%s]'s Free Cash: %d Cash
1306	Use Free Cash:
1307	Cash
1308	http://payment.ro.hangame.com/index.asp
1309	You need to accept the Privacy Policy from Gravity in order to use the service.
1310	You need to accept the User Agreement in order to use the service.
1311	Incorrect or nonexistent ID.
1312	Do you really want to purchase these items? You will spend %d Regular Cash Points and %d Free Cash Points.
1313	%d hour(s) has passed.
1314	%d hour(s) %d minute(s) has passed.
1315	Please stop playing the game, and take a break. Exp and other features will be reduced to 50%.
1316	Please stop playing the game since you'll need to rest. Exp and other features will be fixed to 0%.
1317	Quest List
1318	RO SHOP
1319	Memorial Dungeon, '%s' is booked.
1320	Failed to book Memorial Dungeon, '%s'.
1321	Memorial Dungeon, '%s' is already booked.
1322	Memorial Dungeon, '%s' is created. Please enter in 5 minutes.
1323	Failed to create Memorial Dungeon, '%s'. Please try again.
1324	The character blocked the party invitation.
1325	Block all party invitations.
1326	Allow all party invitations.
1327	This item will be permanently bound to this character once it is equipped. Do you really want to equip this item?
1328	%s is now permanently bound to this character.
1329	You do not have enough Kafra Credit Points. Please enter whether you have free credit points.
1330	Request to Join Party
1331	Display WOE Info
1332	Memorial Dungeon %s's reservation has been canceled.
1333	Failed to create Memorial Dungeon %s. Please try again.
1334	This skill cannot be used within this area.
1335	This item cannot be used within this area.
1336	Memorial Dungeon
1337	%s in Standby
1338	%s Available
1339	%s in Progress
1340	No one entered the Memorial Dungeon within its duration; the dungeon has disappeared.
1341	Please apply for dungeon entry again to play in this dungeon.
1342	Your Standby Priority: ^ff0000%d^000000
1343	The requested dungeon will be removed if you do not enter within ^ff0000%s^000000.
1344	Dungeon Mission Time Limit:
1345	The Memorial Dungeon reservation has been canceled.
1346	The Memorial Dungeon duration expired; it has been destroyed.
1347	The Memorial Dungeon's entry time limit expired; it has been destroyed.
1348	The Memorial Dungeon has been removed.
1350	This slot is not usable.
1351	Your Base Level is over 15.
1352	Your Job Level is over 15.
1353	You cannot play the Merchant class character in this slot.
1354	Not Yet Implemented
1355	You are not eligible to open the Character Slot.
1356	This character cannot be deleted.
1357	This character's equipment information is not open to the public.
1358	Equipment information not open to the public.
1359	Equipment information open to the public.
1360	Check %s's Equipment Info
1361	'%s's Equipment
1362	Show Equip
1363	This service is only available for premium users.
1364	Free Trial users can only hold up to 50,000 zeny.
1365	Battlefield Chat has been activated.
1366	Battlefield Chat has been deactivated.
1367	Mercenary Info - Monster Type
1368	World Map
1369	The Memorial Dungeon is now closed.
1370	^ff0000Deleting a Mercenary Soldier^000000 will also delete his growth history. Do you really want to proceed with the deletion?
1371	The Memorial Dungeon is now open.
1372	This account has not been confirmed by connecting to the safe communication key. Please connect to the key first, and then log into the game.
1373	The number of accounts connected to this IP has exceeded the limit.
1374	You have received a new quest.
1375	^CC3399Requirement:
1376	View Skill Info
1377	Once used, skill points cannot be re-allocated. Would you like to use the skill points?
1378	1st
1379	2nd
1380	This account has been used for illegal program or hacking program. Block Time: %s
1381	The possibility of exposure to illegal program, PC virus infection or Hacking Tool has been detected. Please execute licensed client. Our team is trying to make a best environment for Ro players.
1382	You are currently playing in the best game environment. Please enjoy the Ragnarok.
1383	Job Exp points from hunting monsters are increased by 50% for 30 minutes.
1384	Exp points from hunting monsters are increased by 25% for 30 minutes.
1385	EXP points from hunting monsters are increased by 100%% for 30 minutes.
1386	EXP points from hunting monsters are increased by 50% for 60 minutes.
1387	Unable to organize a party in this map.
1388	(%s) are currently in restricted map to join a party.
1389	Simple Item Shop
1390	Han Coin: %d Han Coin
1391	RoK Point: %d RoK Point
1392	Free Cash: %d Cash
1393	An user of this server cannot connect to free server
1394	Your password has expired. Please log in again
1395	3rd
1396	This skill can't be used on that target.
1397	You can't use skill because you have exceeded the number Ancilla possession limit
1398	Holy water is required.
1399	Ancilla is required.
1400	Cannot be duplicated within a certain distance.
1401	This skill requires other skills to be used.
1402	Chat is not allowed in this map
1403	3 hours have passed.
1404	5 hours have passed.
1405	Game guard initialization error or previous version game guard file is installed. Please re-install the setup file and try again
1406	Either ini file is missing or altered. Install game guard setup file to fix the problem
1407	There is a program found that conflicts with game guard
1408	Incorrect client. Please run a normal client
1409	Thank you to accept mobile authentication.
1410	Mobile authentication has failed.
1411	This skill can't be used alone
1412	This skill can be used to certain direction only
1413	Cannot summon spheres anymore.
1414	There is no summoned sphere or you do not have enough sphere.
1415	There is no imitation skills available.
1416	You can't reuse this skill
1417	Skill can't be used in this state
1418	You have exceeded the maximum amount of possession of another item.
1419	No administrative privileges. Must first run the program with administrator privileges.
1420	nProtect KeyCrypt not the same. Please restart the program and the computer first.
1421	Currently wearing WindowXP Compatibility Mode. The program now removes Compatibility Mode. Please restart the program.
1422	PS/2 keyloggers exist.
1423	USB Keylogging attempt was detected.
1424	HHD monitoring tool has been detected.
1425	Paintbrush is required.
1426	Paint is required.
1427	Use the skills that are not at the specified location.
1428	Not enough SP.
1429	Character %d is character selection window cannot connect to the game that exceeds the total. Please remove unwanted characters.
1430	Throat Lozenge is required.
1431	Painful Tears is required.
1432	Throat Lozenge is required.
1433	Cooperation is only available with Weapon Blocking.
1434	Poisoned weapons is required.
1435	Item can only be used when Mado Gear is mounted.
1436	Vulcan Bullet is required.
1437	Mado Gear Fuel is required.
1438	Liquid Cold Bullet is required.
1439	Please load a Cannon Ball.
1440	Please equipped with a Mado Gear Accelerator.
1441	Please equipped with a Hovering Booster.
1442	[Toxin] Poison effect was applied to the weapon.
1443	[Paralysis] Poison effect was applied to the weapon.
1444	[Fatigue] Poison effect was applied to the weapon.
1445	[Laughing] Poison effect was applied to the weapon.
1446	[Disheart] Poison effect was applied to the weapon.
1447	[Pyrexia] Poison effect was applied to the weapon.
1448	[Oblivion] Poison effect was applied to the weapon.
1449	[Leech] Poison effect was applied to the weapon.
1450	Can only be used in Hovering state.
1451	Please equip a Self-Destruct Mechanism.
1452	Please equip a Shape Shift.
1453	Guillotine Cross Poison is required.
1454	Please equipped with a Cooling System.
1455	Please equipped with a Magnetic Field Generator.
1456	Please equipped with a Barrier Generator.
1457	Please equipped with a Optical Camouflage Generator.
1458	Please equipped with a Repair Kit.
1459	Monkey Wrench is required.
1460	[%s] Cannot use the skills due to cooldown delay.
1461	Deletion is impossible for over level %d
1462	Can't be used while on Magic Gear.
1463	Dismount Dragon
1464	Dismount Magic Gear
1465	I
1466	Cash
1467	Armors
1468	Weapons
1469	Ammo
1470	Card
1471	Other
1472	Client response time has passed so connection is terminated
1473	Incorrect version of hack shield file. Please reinstall the client
1474	[Magic Book] is required.
1475	Feel sleepy since Magic Book is too difficult to understand.
1476	Not enough saved point.
1477	Can't read a Magic Book anymore.
1478	Face Paint is required.
1479	Brush is required.
1480	Waiting time has passed. Please log in again
1481	Watch out! Same account is already logged in. Stop mobile verification and log in again after changing your password
1482	Watch out! Same account is waiting for mobile verification. Stop mobile verification and log in again after changing your password
1483	Game setting window
1484	Graphics Settings
1485	Sound Settings
1486	Press a key to assign. Pressing 'ESC' will remove the assigned key.
1487	Unable to specify a single key.
1488	Unable to specify the key assigned.
1489	Duplicated with ['%s']. Do you still want to change?
1490	Initialization is stored in the shortcut key settings. Do you want to initialized?
1491	Skill Bar
1492	Interface
1493	Macros
1494	Shortcut Settings
1495	BGM
1496	Effect
1497	Skin
1498	Chat room entrance sound on
1499	Chat room entrance sound off
1500	/tingonly: you can hear only sound like a chat room entry.
1501	/rock
1502	/scissors
1503	/paper
1504	/love
1505	/mobile
1506	/mail
1507	/antenna0
1508	/antenna1
1509	/antenna2
1510	/antenna3
1511	/hum
1512	/abs
1513	/oops
1514	/spit
1515	/ene
1516	/panic
1517	/whisp
1518	Not Assigned
1519	Only available when cart is mounted.
1520	[Thorny Seed] is required.
1521	[Bloodsucker Seed] is required.
1522	Cannot be used anymore.
1523	[Bomb Mushroom Spore] is required.
1524	[Fire Bottle] is required.
1525	[Oil Bottle] is required.
1526	[Explosive Powder] is required.
1527	[Smokescreen Powder] is required.
1528	[Tear Gas] is required.
1529	[Acid Bottle] is required.
1530	[Bottom Man-Eating Plant] is required.
1531	[Pot of Mandragora] is required.
1532	Party delegation
1533	Do you want to delegate the real party?
1534	Party cannot be delegated.
1535	Immutable
1537	Is now refining the value lowered.
1538	Need to put on [%s] in order to use.
1539	Battle field entrance setting
1540	Battlefield - [%s] you sign up?
1541	Current admission application state.
1542	It was unregistered and not be able to enter the state.
1543	Current admission application state.
1544	Do you want to cancel the admission application?
1545	Admission request has been cancelled.
1546	Go to the battlefield quickly.
1547	Battlefield - [%s]
1548	Do you really want to go back to your savepoint?
1549	Search Message for Party Members
1550	Message option is off the search party members.
1551	10 seconds delay of party support is in effect
1552	Party leader is '%s'.
1553	Unable to enter due to system error.
1554	Cannot wait to enter the number of excess.
1555	Has already been applied.
1556	Registration has been cancelled because of the excessive waiting time.
1557	Unregistered because admission requirements are not matching.
1558	Was unregistered and error.
1559	The skill need [%s].
1560	The skill need a particular skill.
1561	Requires %d mind bullets
1562	Mind Bullet is required.
1563	Cannot create rune stone more than the maximum amount.
1564	Not able to receive battle field list. Please check and try again
1565	Level is not high enough to enter
1566	You must consume all '%d' points in your 1st Tab.
1567	You must consume all '%d' remaining points in your 2nd Tab. 1st Tab is already done.
1568	Items available for conversion
1569	Insert items to convert
1570	Inconvertible combination
1571	Inventory weight is too much
1572	Please secure some room in the inventory
1573	Material doesn't exist
1574	Successful.
1575	Failed.
1576	all materials are gone due to failure
1577	unable to change the name of the specified tab, because it's too long.
1578	Cannot add more.
1579	Authentication failed.
1580	Bot checks
1581	Items cannot be used in materials cannot be emotional.
1582	It is impossible to connect using this IP in Ragnarok Online. Please contact the customer support center or home.
1583	You have entered a wrong password for more than six times, please check your personal information again.
1584	Consumption items are used in the synthesis. Are you sure?
1585	Please input the captcha code found at your left side.
1586	Describes the battlefield --
1587	Waiting for admission --
1588	Request help battle position
1589	Sorry the character you are trying to use is banned for testing connection.
1590	Remove all equipment
1591	Mini Icon
1592	Camp A: Camp B
1593	Wait
1594	cancellation notice of Battlefield registration.
1595	Required field for staff
1596	Battlefield staff A is waiting.
1597	Battlefield staff B is waiting.
1598	Waiting for my situation: %d (Camp A)
1599	Waiting for my situation: %d (Camp B)
1600	Battlefield display icon.
1601	Does not display the icon field.
1602	Field notification was moved.
1603	Admission pending notification of the battlefield
1604	Anyone
1605	[%s] deal '%d' damage on you.
1606	[%s] received damage from [%s] with '%d' damage.
1607	[%s] received '%d' damage.
1608	[%s] deal damage to [%s] with '%d' damage.
1609	You dropped '%s' (%d).
1610	[%s] Quest - defeated [%s] progress (%d/%d)
1611	The Quest '%s' has been removed.
1612	[%s] has
1613	You acquired '%d' Experience Points
1614	You acquired '%d' Job Experience Points
1615	gained.
1616	has lost.
1617	From [%s], '%d' coins were stolen.
1618	Battle Message
1619	Display Party Battle Message
1620	Display Experience Message
1621	Display Party Experience Message
1622	Display Quest Info Message
1623	Display Battlefield Message
1624	[%s]
1625	Casts [%s] skill.
1626	Activate lock function
1627	Deactivate lock function
1628	Citizens of Midgard, Lady Luck shines upon [%s] !! [%s] has awarded the player with '%s' !!
1629	Swordman
1630	Magician
1631	Archer
1632	Acolyte
1633	Merchant
1634	Thief
1635	Knight
1636	Priest
1637	Wizard
1638	Black Smith
1639	Hunter
1640	Assasin
1641	Crusader
1642	Monk
1643	Sage
1644	Rogue
1645	Alchemist
1646	Bard
1647	Dancer
1648	Rune Knight
1649	Warlock
1650	Ranger
1651	Arc Bishop
1652	Mechanic
1653	Guillotine Cross
1654	Royal Guard
1655	Sorcerer
1656	Minstrel
1657	Wanderer
1658	Sura
1659	Genetic
1660	Shadow Chaser
1661	High Swordman
1662	High Magician
1663	High Archer
1664	High Acolyte
1665	High Merchant
1666	High Thief
1667	Lord Knight
1668	High Priest
1669	High Wizard
1670	White Smith
1671	Sniper
1672	Assasin Cross
1673	Paladin
1674	Champion
1675	Professor
1676	Stalker
1677	Creator
1678	Clown
1679	Gypsy
1680	Wedding
1681	High Novice
1682	Super Novice
1683	Gunslinger
1684	Ninja
1685	Taekwon F/M
1686	Star Gladiator
1687	Soul Linker
1688	Party Recruitment
1689	Party Booking List
1690	Recruiting Party
1691	[Bow] must be equipped.
1692	[Musical Instrument/Whip] must be equipped.
1693	Only alphanumeric characters are allowed.
1694	Notice
1695	Item purchase failed due to incorrect shop information.
1696	Item cannot be discarded from the window.
1697	Time
1698	Map
1699	You can't use, equip or disarm items when you're trading.
1700	Unspecified value
1701	/stateinfo: Shows the description of status icons. On Off
1702	Status Information On: Status icon description is enabled.
1703	Status Information Off: Status icon description is disabled.
1704	It is not possible to purchase the same item more than %d pieces at a time
1705	It is not possible to purchase the same item more than %d pieces at a time
1706	Can purchase upto %d pieces of the same item at a time.
1707	User customized key is saved to [%s\%s]
1708	[%s] is currently on trade and cannot accept the request.
1709	RO_HELP.
1710	Anvil does not exist.
1711	Novice below level 10 is not allowed to whisper.
1712	Attack
1713	Defense
1714	Consumables
1715	Support
1716	Party recruitment related command
1717	Guild alliance application is not possible.
1718	Guild hostility application is not possible.
1719	Adding friends is not possible in this map.
1720	Buying Store Window
1721	Price:
1722	Money:
1723	Purchase Zeny Limit
1724	Please register the item first that has to be purchased.
1725	Enter the price for item %s.
1726	Enter the price for item %s. It has to be below 99990000 Zeny.
1727	Enter the item number for %s.
1728	The sum of purchasing and belonging items is over 9999. The sum has to be bellow 9999.
1729	You have duplicate items in your purchase list.
1730	Enter the limited price.
1731	You have entered a greater amount of zeny than you have. Please check your zeny.
1732	%s: %s  Zeny => %s ea.
1733	Available items:
1734	Purchase list:
1735	Price limit: %s Zeny
1736	Buying %s for %s Zeny. Amount: %d.
1737	Wanted items
1738	Available items:
1739	The max. number of items you can sell is %d.
1740	Buyer has insufficient money, lower the amount of items you're selling.
1741	Failed to open purchase shop.
1742	You exceed the total amount of items.
1743	You have purchased all items within the limited price.
1744	You purchased all items.
1745	Failed to deal because you have not enough Zeny.
1746	You have sold %s. Amount: %d. Total Zeny: %dz
1747	%s item could not be sold because you do not have the wanted amount of items.
1749	This is a restricted server.
1750	OTP password is 6 digits long.
1751	OTP information is unavailable. Please contact your administrator.
1752	OTP authentication failed.
1753	Party ad has been added.
1754	Recruit party members
1755	Roles
1756	1st Jobs
1757	2nd Jobs
1758	3-1 Classes
1759	3-2 Classes
1760	1st Job High
1761	2nd Jobs High
1762	Other Jobs
1763	Recruit
1764	Open party recruitment window.
1765	Searching -
1766	Select All
1767	Recruitment of at least one job must be running.
1768	You have to select atleast 1 or more jobs.
1769	You have selected %d Jobs. You can only select up to 6 different jobs.
1770	Only numeric characters are allowed.
1771	Please enter levels between 1~150.
1772	Nothing found in the selected map.
1773	You cannot equip this item with your current level.
1774	You cannot use this item with your current level.
1775	Enable Battlemode
1776	Failed to add because you have reached the limit.
1777	Window Sign Information
1778	Sell
1779	Purchase
1780	Search for Vends
1781	Shop Name
1782	Quantity
1783	Cost
1784	Too much results have been found. Please do a more precisely search.
1785	Do you want to open a street stall?
1786	Failed to recognize SSO.
1787	Cannot move to the applied area.
1788	searching  item including the word
1789	User has been expelled.
1790	You have not accepted the user agreements yet.
1791	You will not be disconnect from the game.
1792	It is available only for 12 hours.
1793	Your account is blocked due to illegal use of the game account.
1794	Your account is blocked because there may exist a bug with your account.
1795	Increases base exp and job exp gained by killing monsters up to 75% for 30 minutes.
1796	Increases base exp and job exp gained by killing monsters up to 50% for 30 minutes.
1797	No sales information.
1798	Failed to search any further.
1799	The item you have entered does not exist.
1800	Cannot search yet.
1801	Enter the card name or prefix/suffix.
1802	Searches left: %d
1803	No result has been found.
1804	The item price is too high.
1805	Normal Gear
1806	Costume
1807	minute
1808	second
1809	Please enter the name of the item.
